customer_id,tenure_months,monthly_charges,num_support_tickets,late_payments_last_6m,contract_type,internet_type,payment_method,region,auto_pay,streaming_tv,online_security,partner,dependents,churn
CUST-101333,7,73.67,2,1,Two year,Fiber,Mailed check,West,1,1,0,1,1,0
CUST-101334,72,45.47,3,0,Two year,Fiber,Bank transfer,East,1,0,1,0,1,0
CUST-101335,33,76.91,4,0,Two year,Fiber,Mailed check,Central,1,1,0,0,1,1
CUST-101336,33,129.23,1,1,Month-to-month,DSL,Mailed check,Central,1,1,1,0,1,1
CUST-101337,12,71.05,2,1,One year,Fiber,Electronic check,South,0,0,0,0,0,1
CUST-101339,18,62.43,1,0,Month-to-month,Fiber,Bank transfer,South,1,0,1,1,0,1
CUST-101340,15,32.74,1,1,Month-to-month,DSL,Credit card,Central,1,1,0,1,1,1
CUST-101341,4,102.78,4,0,One year,DSL,Credit card,Central,1,0,0,1,1,0
CUST-101342,19,75.51,2,2,Month-to-month,DSL,Credit card,West,1,0,0,1,0,0
CUST-101343,25,42.83,2,0,Month-to-month,DSL,Mailed check,West,1,1,0,1,0,0
CUST-101346,8,90.37,2,0,Month-to-month,DSL,Credit card,North,1,1,1,1,0,0
CUST-101347,12,40.38,0,0,Month-to-month,DSL,Bank transfer,East,1,0,0,0,0,0
CUST-101348,51,94.72,1,0,Month-to-month,Fiber,Mailed check,North,1,0,1,0,1,0
CUST-101349,50,65.8,5,0,Month-to-month,Fiber,Bank transfer,North,1,1,1,1,0,0
CUST-101350,32,45.67,2,1,One year,Fiber,Credit card,Central,1,1,0,0,0,1
CUST-101351,19,56.78,1,0,Two year,Fiber,Credit card,Central,1,1,1,1,1,0
CUST-101352,53,109.97,2,0,Month-to-month,Fiber,Credit card,West,1,1,0,1,0,0
CUST-101353,29,34.68,1,0,Month-to-month,Fiber,Mailed check,West,1,1,0,1,0,0
CUST-101354,51,50.43,2,1,Two year,DSL,Electronic check,South,0,0,1,1,1,0
CUST-101355,33,90.86,1,0,Month-to-month,Fiber,Mailed check,East,1,0,0,1,0,0
CUST-101356,4,73.19,1,1,Month-to-month,DSL,Electronic check,West,0,0,0,0,0,0
CUST-101358,17,91.16,2,4,One year,DSL,Mailed check,South,1,0,1,1,1,1
CUST-101359,43,92.3,0,0,Month-to-month,Fiber,Mailed check,South,1,0,0,0,0,1
CUST-101360,15,75.95,2,1,One year,Fiber,Electronic check,Central,0,1,0,0,1,1
CUST-101361,60,53.3,0,2,Month-to-month,Fiber,Bank transfer,South,1,1,0,1,0,0
CUST-101362,41,57.0,1,2,One year,DSL,Mailed check,Central,1,1,0,0,0,0
CUST-101363,56,74.83,0,2,Month-to-month,Fiber,Electronic check,West,0,1,0,1,0,0
CUST-101365,10,99.87,2,0,Month-to-month,Fiber,Electronic check,East,0,0,1,0,1,0
CUST-101366,9,108.81,1,2,Month-to-month,DSL,Mailed check,South,1,0,1,1,0,0
CUST-101367,35,62.34,2,2,Month-to-month,Fiber,Electronic check,North,0,0,1,0,0,1
CUST-101368,5,76.55,1,2,Month-to-month,DSL,Bank transfer,East,1,1,0,1,1,1
CUST-101369,5,96.46,2,1,Month-to-month,Fiber,Bank transfer,South,1,1,0,0,0,1
CUST-101370,14,114.93,0,3,Month-to-month,Fiber,Credit card,North,1,1,0,0,1,1
CUST-101371,28,105.37,0,1,Two year,Fiber,Electronic check,Central,0,0,0,1,0,0
CUST-101372,12,26.35,1,3,Month-to-month,Fiber,Credit card,Central,1,1,1,0,0,1
CUST-101373,50,60.43,2,2,One year,Fiber,Bank transfer,South,1,1,0,0,0,0
CUST-101376,33,110.79,0,0,One year,Fiber,Electronic check,East,0,1,0,1,0,0
CUST-101378,45,48.42,2,1,One year,Fiber,Electronic check,East,0,0,0,0,0,1
CUST-101379,34,64.1,2,0,Month-to-month,Fiber,Mailed check,Central,1,1,0,1,0,1
CUST-101380,27,50.01,2,1,Month-to-month,DSL,Bank transfer,North,1,0,0,1,0,0
CUST-101382,5,62.59,2,3,Month-to-month,DSL,Bank transfer,Central,1,1,0,1,1,1
CUST-101383,72,90.9,0,1,Two year,Fiber,Bank transfer,Central,1,1,1,0,0,0
CUST-101385,71,18.0,3,1,Month-to-month,Fiber,Credit card,North,1,1,1,1,1,0
CUST-101387,16,43.32,1,1,Month-to-month,DSL,Electronic check,Central,0,1,0,1,0,1
CUST-101389,5,72.49,0,1,Month-to-month,Fiber,Electronic check,Central,0,0,0,0,0,0
CUST-101390,24,42.08,0,2,Two year,Fiber,Electronic check,North,0,0,0,1,1,0
CUST-101391,5,38.93,2,0,Two year,DSL,Bank transfer,East,1,0,1,0,0,0
CUST-101392,52,45.69,1,2,Month-to-month,Fiber,Electronic check,West,0,0,0,1,0,1
CUST-101393,29,41.22,3,1,Month-to-month,DSL,Electronic check,West,0,1,0,0,0,1
CUST-101395,26,53.67,1,4,Month-to-month,DSL,Bank transfer,South,1,0,0,1,1,1
CUST-101396,30,84.54,2,3,Month-to-month,Fiber,Credit card,East,1,0,0,0,1,0
CUST-101397,18,44.25,2,0,Two year,Fiber,Electronic check,East,0,1,0,0,1,0
CUST-101398,20,59.42,1,1,Month-to-month,Fiber,Bank transfer,Central,1,0,1,1,0,0
CUST-101399,72,54.92,1,1,Month-to-month,Fiber,Credit card,South,1,0,0,0,1,0
CUST-101400,48,87.41,3,2,Month-to-month,Fiber,Electronic check,South,0,1,0,1,1,1
CUST-101401,37,64.3,2,1,Month-to-month,DSL,Electronic check,North,0,0,0,0,0,0
CUST-101402,16,93.22,1,0,Two year,DSL,Electronic check,North,0,1,0,0,0,0
CUST-101403,3,40.34,0,0,Month-to-month,DSL,Mailed check,Central,1,0,0,0,0,0
CUST-101404,34,66.82,3,1,Month-to-month,Fiber,Electronic check,Central,0,1,0,0,0,0
CUST-101405,26,54.18,1,0,Month-to-month,DSL,Bank transfer,South,1,0,0,0,1,1
CUST-101406,20,38.57,0,0,Two year,DSL,Credit card,West,1,0,0,0,1,0
CUST-101407,22,66.38,0,2,Month-to-month,DSL,Electronic check,East,0,1,0,0,0,0
CUST-101408,8,109.59,2,2,Two year,DSL,Bank transfer,Central,1,0,0,0,0,0
CUST-101409,11,47.53,0,0,One year,DSL,Electronic check,South,0,1,1,1,0,0
CUST-101410,49,64.94,2,1,Two year,Fiber,Electronic check,Central,0,1,0,0,1,1
CUST-101412,44,32.98,2,3,Two year,DSL,Mailed check,West,1,0,0,0,0,0
CUST-101413,61,49.11,4,1,Two year,Fiber,Credit card,South,1,0,1,1,0,0
CUST-101414,34,57.2,3,1,Month-to-month,Fiber,Mailed check,West,1,1,0,0,1,1
CUST-101415,33,58.27,0,0,One year,Fiber,Electronic check,South,0,0,1,1,0,0
CUST-101416,11,62.58,2,1,Month-to-month,Fiber,Mailed check,Central,1,0,1,0,0,0
CUST-101417,12,28.44,1,0,Month-to-month,DSL,Electronic check,West,0,1,0,1,0,1
CUST-101418,17,52.98,0,0,Two year,DSL,Credit card,South,1,0,0,0,1,0
CUST-101419,7,80.04,2,2,Two year,Fiber,Bank transfer,Central,1,1,1,1,1,0
CUST-101420,11,35.4,3,0,One year,Fiber,Electronic check,West,0,0,0,0,1,0
CUST-101421,25,59.48,3,2,Month-to-month,DSL,Mailed check,East,1,0,0,1,1,0
CUST-101422,16,75.03,1,0,Month-to-month,Fiber,Bank transfer,North,1,0,0,0,0,1
CUST-101424,48,76.2,1,1,Month-to-month,Fiber,Electronic check,West,0,1,1,0,1,0
CUST-101425,27,31.49,2,2,Month-to-month,DSL,Electronic check,West,0,0,0,1,0,1
CUST-101426,33,89.32,2,1,Month-to-month,DSL,Electronic check,Central,0,0,0,1,0,0
CUST-101427,5,76.78,3,0,Month-to-month,DSL,Mailed check,West,1,0,1,0,0,1
CUST-101428,48,69.34,0,1,One year,Fiber,Mailed check,South,1,0,1,1,1,1
CUST-101430,15,60.1,0,1,Two year,DSL,Mailed check,North,1,1,1,0,0,0
CUST-101431,9,53.17,6,0,One year,DSL,Mailed check,North,1,1,0,0,0,0
CUST-101432,3,100.94,3,0,Month-to-month,Fiber,Electronic check,West,0,1,1,0,0,1
CUST-101433,26,112.18,4,2,Month-to-month,Fiber,Credit card,Central,1,1,0,1,0,0
CUST-101434,35,51.36,2,1,Month-to-month,Fiber,Bank transfer,North,1,0,0,0,0,0
CUST-101435,62,65.27,4,0,Two year,Fiber,Mailed check,East,1,1,1,1,1,1
CUST-101436,29,93.08,2,0,Month-to-month,Fiber,Mailed check,North,1,1,1,0,1,1
CUST-101437,11,66.12,1,0,Month-to-month,DSL,Electronic check,East,0,1,0,1,1,1
CUST-101438,16,82.27,3,1,Two year,Fiber,Credit card,West,1,0,1,1,0,0
CUST-101439,4,86.73,4,3,Two year,Fiber,Bank transfer,Central,1,1,0,0,1,1
CUST-101440,17,54.5,1,1,Month-to-month,Fiber,Mailed check,Central,1,1,1,1,0,0
CUST-101441,23,78.06,0,0,Month-to-month,Fiber,Credit card,South,1,0,1,1,0,0
CUST-101442,34,67.85,2,1,Month-to-month,Fiber,Credit card,Central,1,1,1,0,0,0
CUST-101443,41,38.8,0,2,Month-to-month,DSL,Credit card,West,1,0,0,0,0,0
CUST-101444,33,44.25,1,1,Month-to-month,Fiber,Electronic check,South,0,1,1,0,0,0
CUST-101445,10,52.34,2,2,Month-to-month,DSL,Electronic check,South,0,0,1,0,0,1
CUST-101446,8,90.28,1,0,Two year,Fiber,Bank transfer,North,1,1,0,0,0,1
CUST-101447,39,91.07,0,0,Month-to-month,Fiber,Mailed check,Central,1,1,1,0,0,0
CUST-101448,3,86.0,0,1,One year,DSL,Bank transfer,South,1,1,0,0,0,1
CUST-101449,72,78.56,2,1,Month-to-month,Fiber,Credit card,South,1,0,0,0,0,1
CUST-101450,12,77.91,2,1,One year,Fiber,Electronic check,East,0,0,1,0,0,1
CUST-101453,36,79.41,1,1,Two year,DSL,Electronic check,West,0,1,0,0,0,0
CUST-101454,8,34.29,2,1,Month-to-month,Fiber,Bank transfer,North,1,0,0,0,0,1
CUST-101455,24,49.03,0,3,Month-to-month,DSL,Bank transfer,North,1,0,1,1,0,0
CUST-101458,8,107.7,1,3,Two year,Fiber,Mailed check,East,1,0,0,1,0,0
CUST-101459,9,18.0,0,1,Month-to-month,Fiber,Bank transfer,West,1,0,0,1,0,1
CUST-101460,16,105.56,1,2,One year,Fiber,Electronic check,North,0,0,1,1,0,1
CUST-101461,19,70.08,2,1,Month-to-month,Fiber,Bank transfer,South,1,1,1,0,0,0
CUST-101462,34,92.31,2,0,Month-to-month,DSL,Bank transfer,East,1,0,1,1,0,0
CUST-101463,32,80.16,4,4,Month-to-month,Fiber,Electronic check,South,0,1,1,1,0,1
CUST-101464,26,102.57,1,0,One year,Fiber,Bank transfer,West,1,0,0,1,1,0
CUST-101465,44,73.03,0,2,One year,Fiber,Credit card,Central,1,0,0,0,0,0
CUST-101466,31,35.28,1,1,Month-to-month,Fiber,Electronic check,South,0,0,0,1,0,0
CUST-101467,33,65.46,2,0,Month-to-month,Fiber,Bank transfer,West,1,0,0,0,0,0
CUST-101468,9,80.38,5,2,One year,Fiber,Credit card,Central,1,0,0,1,0,0
CUST-101469,46,62.82,1,0,Month-to-month,Fiber,Credit card,Central,1,1,1,1,1,0
CUST-101471,27,66.42,0,0,Month-to-month,Fiber,Bank transfer,North,1,1,0,0,0,0
CUST-101472,41,53.71,1,1,Month-to-month,DSL,Credit card,Central,1,1,1,0,0,0
CUST-101473,23,41.94,2,1,Month-to-month,Fiber,Bank transfer,Central,1,1,0,1,1,0
CUST-101474,64,58.6,3,1,Month-to-month,Fiber,Electronic check,South,0,1,1,1,1,0
CUST-101475,25,72.91,2,0,Month-to-month,Fiber,Electronic check,East,0,1,1,0,1,0
CUST-101476,22,20.97,3,0,Month-to-month,Fiber,Credit card,East,1,1,1,1,0,0
CUST-101477,31,49.28,3,4,Two year,Fiber,Mailed check,West,1,1,1,1,0,0
CUST-101478,72,20.08,1,0,Month-to-month,Fiber,Electronic check,West,0,1,1,0,1,0
CUST-101479,15,53.19,1,0,Month-to-month,DSL,Electronic check,South,0,1,0,0,0,0
CUST-101480,30,96.74,2,2,Month-to-month,Fiber,Bank transfer,Central,1,0,1,1,0,1
CUST-101481,16,39.53,1,1,Month-to-month,Fiber,Mailed check,North,1,0,1,1,1,0
CUST-101482,22,84.88,3,0,One year,DSL,Credit card,North,1,0,0,1,0,0
CUST-101483,11,136.37,4,2,Month-to-month,Fiber,Bank transfer,Central,1,0,1,1,1,1
CUST-101484,32,102.88,0,0,One year,Fiber,Credit card,North,1,0,0,0,1,0
CUST-101485,24,71.2,2,1,Month-to-month,Fiber,Credit card,Central,1,1,1,1,1,1
CUST-101486,41,88.6,0,0,Two year,Fiber,Electronic check,South,0,1,0,1,0,1
CUST-101487,49,35.13,0,3,Month-to-month,Fiber,Bank transfer,South,1,1,1,0,0,1
CUST-101491,56,94.27,2,1,Two year,Fiber,Bank transfer,North,1,0,1,1,1,0
CUST-101492,11,54.35,2,0,One year,Fiber,Credit card,East,1,1,1,0,1,0
CUST-101493,26,72.64,0,1,One year,Fiber,Electronic check,North,0,0,0,0,1,1
CUST-101494,12,71.82,3,2,Month-to-month,Fiber,Credit card,West,1,1,0,1,1,1
CUST-101495,72,64.85,1,0,One year,Fiber,Electronic check,North,0,0,1,0,0,1
CUST-101496,56,66.26,1,3,Two year,Fiber,Mailed check,East,1,0,1,0,1,0
CUST-101497,35,47.49,3,2,One year,Fiber,Mailed check,South,1,1,0,0,1,1
CUST-101498,35,74.71,2,0,Month-to-month,Fiber,Mailed check,North,1,1,1,1,0,1
CUST-101499,13,72.68,4,1,One year,Fiber,Bank transfer,North,1,0,1,1,0,0
CUST-101500,60,57.44,2,0,One year,DSL,Credit card,East,1,1,0,0,0,0
CUST-101501,19,83.98,1,1,Two year,Fiber,Electronic check,South,0,1,0,1,1,0
CUST-101502,14,92.67,3,2,Month-to-month,DSL,Bank transfer,North,1,0,0,1,0,0
CUST-101503,50,84.26,1,1,Month-to-month,Fiber,Credit card,North,1,0,1,0,0,0
CUST-101504,17,42.98,1,2,One year,DSL,Credit card,Central,1,1,1,0,0,0
CUST-101505,14,70.39,1,0,Month-to-month,Fiber,Electronic check,West,0,1,0,1,0,1
CUST-101506,42,46.13,1,1,One year,Fiber,Credit card,West,1,1,1,0,1,0
CUST-101507,8,70.32,4,2,Month-to-month,Fiber,Electronic check,Central,0,0,0,1,0,1
CUST-101508,35,46.22,0,4,Month-to-month,Fiber,Bank transfer,North,1,1,1,0,0,0
CUST-101509,26,98.65,0,1,One year,DSL,Bank transfer,West,1,1,1,1,1,0
CUST-101510,40,86.8,2,1,Month-to-month,Fiber,Credit card,West,1,1,1,0,0,0
CUST-101511,33,95.67,3,0,Month-to-month,Fiber,Electronic check,South,0,0,1,0,0,1
CUST-101513,28,61.51,5,1,One year,Fiber,Bank transfer,West,1,0,0,1,1,0
CUST-101514,17,57.79,2,0,Two year,DSL,Electronic check,West,0,1,0,0,1,0
CUST-101515,24,109.8,2,0,Month-to-month,DSL,Mailed check,South,1,0,1,0,0,1
CUST-101516,32,64.04,3,0,Month-to-month,Fiber,Bank transfer,West,1,1,0,0,0,0
CUST-101517,70,35.49,3,2,Two year,Fiber,Bank transfer,West,1,0,1,0,0,0
CUST-101518,37,92.18,1,2,Month-to-month,Fiber,Electronic check,North,0,0,0,1,0,1
CUST-101519,12,71.45,0,0,Month-to-month,DSL,Electronic check,East,0,1,0,0,0,0
CUST-101520,72,104.14,1,1,Month-to-month,Fiber,Credit card,East,1,1,0,1,0,1
CUST-101521,47,73.83,2,1,Month-to-month,Fiber,Mailed check,South,1,0,0,1,0,0
CUST-101522,12,67.52,0,1,Two year,Fiber,Electronic check,North,0,1,0,1,1,0
CUST-101524,7,31.08,6,0,One year,DSL,Electronic check,West,0,0,0,0,0,1
CUST-101526,23,46.7,2,0,Month-to-month,DSL,Electronic check,East,0,1,1,1,0,1
CUST-101527,14,18.0,1,1,Month-to-month,DSL,Electronic check,Central,0,1,1,1,1,0
CUST-101528,6,88.96,3,0,Month-to-month,Fiber,Mailed check,Central,1,0,1,1,0,0
CUST-101530,38,89.73,2,1,Month-to-month,Fiber,Electronic check,East,0,0,1,0,0,0
CUST-101531,19,77.34,0,0,Month-to-month,Fiber,Credit card,Central,1,0,0,0,1,0
CUST-101532,10,82.57,4,2,Month-to-month,DSL,Bank transfer,West,1,0,0,1,1,0
CUST-101533,26,57.07,2,1,One year,DSL,Electronic check,Central,0,1,0,1,0,0
CUST-101534,29,49.66,2,0,Month-to-month,Fiber,Mailed check,Central,1,1,1,0,0,0
CUST-101535,32,70.15,2,0,Month-to-month,Fiber,Electronic check,North,0,1,0,1,1,0
CUST-101536,25,90.06,1,1,One year,Fiber,Electronic check,West,0,1,0,0,0,1
CUST-101537,22,66.79,2,0,One year,DSL,Bank transfer,West,1,1,1,0,0,0
CUST-101538,53,51.15,0,1,One year,Fiber,Mailed check,Central,1,0,0,0,0,0
CUST-101539,10,39.22,3,0,Month-to-month,DSL,Bank transfer,South,1,1,1,0,0,1
CUST-101540,20,72.9,2,1,Two year,Fiber,Credit card,Central,1,1,1,1,0,0
CUST-101541,3,54.7,0,1,Month-to-month,DSL,Electronic check,East,0,0,0,0,0,1
CUST-101542,18,66.28,0,0,Month-to-month,Fiber,Credit card,South,1,0,0,1,0,0
CUST-101544,42,57.33,2,0,Month-to-month,Fiber,Electronic check,South,0,1,1,1,0,0
CUST-101545,4,75.05,4,0,Month-to-month,Fiber,Credit card,Central,1,1,1,0,1,1
CUST-101546,26,81.31,1,2,Month-to-month,Fiber,Electronic check,West,0,1,1,0,0,1
CUST-101547,72,115.17,3,3,One year,Fiber,Bank transfer,West,1,1,0,1,0,0
CUST-101548,33,86.19,3,0,Month-to-month,Fiber,Bank transfer,Central,1,1,0,1,0,0
CUST-101549,8,106.25,1,1,Month-to-month,DSL,Electronic check,South,0,0,1,0,1,1
CUST-101551,34,29.58,2,0,Month-to-month,DSL,Electronic check,South,0,1,0,1,0,1
CUST-101552,14,67.65,0,1,Month-to-month,DSL,Credit card,Central,1,1,0,0,0,1
CUST-101553,29,88.59,0,2,Month-to-month,Fiber,Electronic check,East,0,0,0,0,1,1
CUST-101554,28,84.83,3,4,Month-to-month,DSL,Electronic check,Central,0,0,0,1,1,0
CUST-101555,23,97.07,2,1,One year,DSL,Mailed check,West,1,0,1,1,0,0
CUST-101556,7,18.0,2,3,Two year,Fiber,Credit card,West,1,0,1,0,1,1
CUST-101558,72,76.05,0,2,One year,Fiber,Credit card,West,1,0,0,0,0,0
CUST-101559,17,30.94,1,2,Two year,DSL,Electronic check,South,0,1,0,1,0,0
CUST-101561,19,72.07,5,1,One year,DSL,Electronic check,East,0,0,0,0,1,1
CUST-101562,41,77.15,4,0,Two year,Fiber,Electronic check,North,0,1,0,1,0,0
CUST-101563,20,91.98,0,1,Two year,DSL,Credit card,East,1,0,0,1,0,0
CUST-101564,23,78.33,2,2,One year,Fiber,Mailed check,East,1,1,1,0,0,0
CUST-101565,26,32.65,0,1,Month-to-month,DSL,Bank transfer,South,1,1,1,1,1,0
CUST-101566,44,64.57,2,2,Month-to-month,Fiber,Bank transfer,North,1,1,1,1,1,0
CUST-101567,23,29.18,1,0,Month-to-month,DSL,Mailed check,East,1,0,0,1,0,0
CUST-101569,15,101.55,0,1,Month-to-month,Fiber,Credit card,North,1,0,0,0,0,0
CUST-101570,29,38.21,1,0,Month-to-month,Fiber,Bank transfer,West,1,0,0,1,0,0
CUST-101571,35,51.88,0,1,Month-to-month,DSL,Mailed check,North,1,1,0,0,0,0
CUST-101572,37,46.82,1,1,Month-to-month,Fiber,Bank transfer,North,1,1,0,0,0,0
CUST-101573,72,57.11,0,0,Two year,Fiber,Bank transfer,East,1,1,1,1,0,0
CUST-101574,12,77.9,1,1,Month-to-month,Fiber,Mailed check,South,1,0,1,0,0,1
CUST-101575,24,57.37,3,1,Month-to-month,Fiber,Bank transfer,Central,1,0,1,0,0,0
CUST-101576,20,83.66,3,0,One year,DSL,Mailed check,North,1,1,1,0,0,0
CUST-101577,65,93.57,2,0,Two year,DSL,Bank transfer,South,1,0,1,0,0,1
CUST-101578,38,94.44,3,0,Two year,Fiber,Credit card,West,1,0,1,1,1,0
CUST-101579,5,41.16,1,1,Two year,Fiber,Credit card,South,1,0,1,0,0,0
CUST-101580,14,101.26,3,2,Two year,Fiber,Credit card,Central,1,1,0,0,0,0
CUST-101581,18,103.19,1,0,Month-to-month,Fiber,Bank transfer,West,1,1,1,1,1,0
CUST-101582,6,105.26,1,0,Month-to-month,DSL,Bank transfer,Central,1,0,1,1,1,1
CUST-101583,25,64.21,3,0,Month-to-month,Fiber,Electronic check,Central,0,1,0,0,1,1
CUST-101584,15,49.96,3,0,One year,DSL,Mailed check,North,1,1,0,0,0,0
CUST-101586,29,41.56,0,0,Month-to-month,DSL,Electronic check,West,0,1,1,0,1,0
CUST-101587,17,68.28,4,2,Month-to-month,DSL,Credit card,North,1,0,0,1,1,0
CUST-101588,10,88.35,2,1,Month-to-month,Fiber,Credit card,East,1,0,0,0,0,1
CUST-101589,22,99.36,1,2,Month-to-month,Fiber,Mailed check,West,1,0,0,1,0,0
CUST-101590,62,56.35,0,0,Month-to-month,Fiber,Electronic check,West,0,0,0,1,0,0
CUST-101591,20,67.07,0,1,Month-to-month,DSL,Bank transfer,East,1,0,0,1,0,0
CUST-101592,22,65.5,4,0,Two year,DSL,Mailed check,Central,1,0,0,1,0,0
CUST-101593,49,52.75,1,1,Month-to-month,Fiber,Credit card,West,1,0,0,1,0,0
CUST-101594,28,85.66,3,1,Two year,Fiber,Credit card,North,1,0,0,0,0,1
CUST-101595,41,76.71,1,2,One year,Fiber,Electronic check,South,0,0,1,1,1,1
CUST-101596,31,71.4,3,0,Month-to-month,DSL,Electronic check,Central,0,1,0,1,1,0
CUST-101597,29,76.6,2,1,Month-to-month,DSL,Electronic check,North,0,1,0,0,1,0
CUST-101598,5,82.77,2,0,One year,DSL,Electronic check,North,0,1,0,0,0,1
CUST-101600,26,47.88,5,0,Two year,Fiber,Electronic check,Central,0,0,0,1,0,0
CUST-101601,11,89.51,1,1,Month-to-month,DSL,Electronic check,West,0,0,1,1,0,0
CUST-101602,22,74.13,1,3,One year,DSL,Electronic check,North,0,0,0,1,0,0
CUST-101603,8,57.57,4,2,One year,Fiber,Electronic check,South,0,0,0,1,0,0
CUST-101605,12,76.27,3,0,Month-to-month,Fiber,Electronic check,South,0,1,0,1,0,1
CUST-101606,10,93.96,2,1,Two year,DSL,Credit card,East,1,0,0,0,0,0
CUST-101607,6,42.89,3,0,Month-to-month,DSL,Electronic check,East,0,1,0,0,0,0
CUST-101609,22,68.56,2,0,Month-to-month,Fiber,Electronic check,West,0,0,1,1,0,0
CUST-101610,48,55.85,5,1,Month-to-month,Fiber,Bank transfer,Central,1,1,1,1,0,1
CUST-101611,15,55.12,3,0,One year,DSL,Electronic check,North,0,0,1,1,1,0
CUST-101612,9,43.97,4,0,One year,DSL,Mailed check,East,1,0,0,1,0,0
CUST-101613,21,26.22,2,0,Month-to-month,Fiber,Electronic check,West,0,0,0,0,0,1
CUST-101614,54,84.26,3,1,Two year,DSL,Credit card,East,1,0,1,0,0,0
CUST-101615,5,115.54,1,2,Month-to-month,Fiber,Electronic check,West,0,1,0,0,1,0
CUST-101616,28,29.18,1,2,Month-to-month,DSL,Mailed check,West,1,0,1,1,1,1
CUST-101617,30,45.19,2,0,Month-to-month,DSL,Credit card,South,1,1,1,0,0,0
CUST-101618,60,86.04,2,1,Two year,Fiber,Electronic check,North,0,1,0,0,1,0
CUST-101619,11,66.9,2,0,Month-to-month,Fiber,Electronic check,Central,0,1,1,0,0,0
CUST-101621,16,65.56,3,1,Month-to-month,DSL,Electronic check,Central,0,0,1,0,0,0
CUST-101622,40,54.06,2,1,One year,DSL,Electronic check,South,0,1,0,1,0,0
CUST-101623,23,62.58,0,0,Month-to-month,Fiber,Mailed check,South,1,0,1,0,0,0
CUST-101625,9,40.56,1,0,One year,Fiber,Credit card,North,1,0,0,1,0,0
CUST-101626,19,90.76,0,3,Month-to-month,Fiber,Bank transfer,North,1,1,1,0,1,0
CUST-101627,24,96.61,4,0,Month-to-month,Fiber,Bank transfer,South,1,1,0,1,1,0
CUST-101628,6,101.75,2,1,Month-to-month,DSL,Electronic check,Central,0,1,0,1,0,1
CUST-101630,18,18.0,0,1,Month-to-month,DSL,Bank transfer,East,1,1,1,1,1,0
CUST-101631,72,52.76,0,1,Two year,DSL,Electronic check,East,0,1,0,1,1,0
CUST-101632,23,99.79,3,1,One year,Fiber,Credit card,South,1,0,1,1,0,0
CUST-101633,62,106.95,2,1,One year,Fiber,Bank transfer,Central,1,1,1,0,0,0
CUST-101634,32,100.7,0,0,Two year,Fiber,Credit card,North,1,0,1,0,1,0
CUST-101635,21,62.33,1,1,Month-to-month,Fiber,Electronic check,Central,0,0,1,0,0,0
CUST-101636,56,36.64,2,3,Month-to-month,Fiber,Electronic check,West,0,1,1,0,0,0
CUST-101637,8,67.02,4,0,Two year,DSL,Bank transfer,South,1,1,0,1,0,1
CUST-101638,16,68.36,4,0,Month-to-month,DSL,Credit card,West,1,1,1,1,0,0
CUST-101639,42,105.57,2,0,One year,DSL,Mailed check,East,1,0,0,0,0,0
CUST-101641,22,68.4,4,0,Month-to-month,DSL,Credit card,North,1,1,0,1,0,0
CUST-101642,22,69.76,2,0,Month-to-month,Fiber,Electronic check,North,0,1,0,1,0,1
CUST-101643,27,77.6,1,1,Month-to-month,Fiber,Electronic check,East,0,0,0,1,0,1
CUST-101644,19,83.03,0,0,Month-to-month,Fiber,Bank transfer,Central,1,0,0,0,0,1
CUST-101645,41,50.61,3,0,Month-to-month,Fiber,Electronic check,North,0,1,1,1,0,0
CUST-101646,12,42.62,3,0,Month-to-month,Fiber,Electronic check,West,0,0,1,0,0,1
CUST-101647,45,100.89,0,2,One year,DSL,Electronic check,Central,0,0,0,0,0,1
CUST-101648,9,28.62,2,0,Two year,Fiber,Credit card,East,1,0,0,0,1,0
CUST-101649,29,107.31,1,0,One year,Fiber,Electronic check,Central,0,0,0,0,0,1
CUST-101650,52,22.14,6,1,Month-to-month,Fiber,Bank transfer,West,1,1,0,0,0,0
CUST-101651,11,53.97,3,1,Month-to-month,DSL,Credit card,South,1,1,1,0,0,0
CUST-101652,14,91.32,4,1,Month-to-month,Fiber,Bank transfer,Central,1,1,0,0,0,1
CUST-101653,46,68.01,0,0,Month-to-month,Fiber,Mailed check,West,1,1,0,0,0,0
CUST-101654,26,36.4,0,0,Two year,DSL,Mailed check,North,1,0,0,0,1,0
CUST-101655,4,78.23,1,1,Month-to-month,Fiber,Mailed check,East,1,1,0,0,0,0
CUST-101657,36,62.81,0,2,Two year,Fiber,Credit card,Central,1,0,1,1,0,0
CUST-101658,47,53.03,1,3,Month-to-month,Fiber,Credit card,West,1,0,1,1,0,0
CUST-101659,28,67.17,2,0,Month-to-month,Fiber,Mailed check,East,1,0,0,1,0,0
CUST-101660,33,54.03,1,1,Month-to-month,DSL,Electronic check,South,0,1,1,1,1,1
CUST-101661,66,126.43,1,2,One year,Fiber,Credit card,North,1,0,1,1,0,0
CUST-101662,43,62.24,4,0,One year,DSL,Electronic check,North,0,1,0,0,0,1
CUST-101663,18,59.03,0,1,Month-to-month,Fiber,Credit card,West,1,0,1,0,1,0
CUST-101664,20,55.0,0,0,Two year,DSL,Electronic check,Central,0,0,1,1,0,0
CUST-101665,51,110.65,0,0,Two year,Fiber,Bank transfer,North,1,0,1,1,0,0
CUST-101666,28,28.66,0,1,Two year,Fiber,Credit card,West,1,1,0,0,0,0
CUST-101667,25,76.63,2,0,Month-to-month,Fiber,Mailed check,East,1,0,1,1,0,0
